Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
2167,63673.29096,09-26-2013 09:42:03,1140.562726,7,13,-2.599911213,3.113564968,20.13152622,20.70872192,70.02973509,63.43404333,-0.000129509,0.036907259,0,0,0
2168,63703.30643,09-26-2013 09:42:33,1170.578191,7,13,-2.599911213,3.110650063,20.13152622,20.73039817,70.02973509,63.50150317,-9.71794E-05,0.036907259,0,0,0
2169,63733.32161,09-26-2013 09:43:03,1200.593373,7,13,-2.599730968,3.107573271,20.13152622,20.75207423,70.02973509,63.56889609,-9.71794E-05,0.036907259,0,0,0
2170,63763.33707,09-26-2013 09:43:33,1230.608828,7,13,-2.600091696,3.104334593,20.13152622,20.77375051,70.02973509,63.63622195,-9.71794E-05,0.036907259,0,0,0
2171,63793.35204,09-26-2013 09:44:03,1260.623797,7,13,-2.599730968,3.100934029,20.13152622,20.79542646,70.02973509,63.70347637,-0.000129557,0.036907259,0,0,0
2172,63823.36729,09-26-2013 09:44:33,1290.639051,7,13,-2.599911213,3.097695351,20.13152622,20.81710264,70.02973509,63.77065886,-0.000129557,0.036907259,0,0,0
2173,63853.38257,09-26-2013 09:45:03,1320.654335,7,13,-2.599730968,3.094294786,20.13152622,20.83877879,70.02973509,63.83776701,-9.71317E-05,0.036907259,0,0,0
2174,63883.39776,09-26-2013 09:45:33,1350.669519,7,13,-2.599730968,3.090570211,20.13152622,20.86045486,70.02973509,63.90479776,-0.000129557,0.036907259,0,0,0
2175,63913.41302,09-26-2013 09:46:03,1380.684781,7,13,-2.599911213,3.086845636,20.13152622,20.88213098,70.02973509,63.97174891,-6.48022E-05,0.036907259,0,0,0
2176,63943.42826,09-26-2013 09:46:33,1410.700018,7,13,-2.599730968,3.082959414,20.13152622,20.90380709,70.02973509,64.03861748,-9.71317E-05,0.036907259,0,0,0
2177,63973.4435,09-26-2013 09:47:03,1440.715263,7,13,-2.599730968,3.078911066,20.13152622,20.92548325,70.02973509,64.10540053,-0.000129509,0.036907259,0,0,0
2178,64003.45844,09-26-2013 09:47:33,1470.730199,7,13,-2.599730968,3.074862719,20.13152622,20.94714816,70.02973509,64.17206065,-0.000129509,0.036907259,0,0,0
2179,64033.47402,09-26-2013 09:48:03,1500.745784,7,13,-2.599550724,3.070652246,20.13152622,20.96883552,70.02973509,64.23869888,-9.71794E-05,0.036907259,0,0,0
2180,64063.48916,09-26-2013 09:48:33,1530.760921,7,13,-2.599911213,3.066280127,20.13152622,20.99051152,70.02973509,64.30520837,-9.71794E-05,0.036907259,0,0,0
2181,64093.50452,09-26-2013 09:49:03,1560.776282,7,13,-2.599911213,3.061583996,20.13152622,21.0121877,70.02973509,64.3716236,-0.000161934,0.036907259,0,0,0
2182,64123.51966,09-26-2013 09:49:33,1590.791419,7,13,-2.599730968,3.05704999,20.13152622,21.03386371,70.02973509,64.43793952,-0.000129509,0.036907259,0,0,0
2183,64153.53489,09-26-2013 09:50:03,1620.806651,7,13,-2.599911213,3.052353859,20.13152622,21.05553983,70.02973509,64.50415346,-0.000129557,0.036907259,0,0,0
2184,64183.55013,09-26-2013 09:50:33,1650.821892,7,13,-2.599730968,3.047333956,20.13152622,21.0772159,70.02973509,64.57026266,-0.000129509,0.036907259,0,0,0
2185,64213.5654,09-26-2013 09:51:03,1680.837157,7,13,-2.599730968,3.042151928,20.13152622,21.09889203,70.02973509,64.63626239,-0.000161934,0.036907259,0,0,0
2186,64243.58066,09-26-2013 09:51:33,1710.852424,7,13,-2.599911213,3.036646128,20.13152622,21.12056819,70.02973509,64.70214611,-0.000161934,0.036907259,0,0,0
2187,64273.59588,09-26-2013 09:52:04,1740.867638,7,13,-2.599911213,3.030654669,20.13152622,21.14224431,70.02973509,64.76790529,-0.000194311,0.036907259,0,0,0
2188,64303.6111,09-26-2013 09:52:34,1770.882859,7,13,-2.599730968,3.024015427,20.13152622,21.16392047,70.02973509,64.83352825,-0.000226688,0.036907259,0,0,0
2189,64333.62637,09-26-2013 09:53:04,1800.898135,7,13,-2.599911213,3.016728401,20.13152622,21.18559663,70.02973509,64.89900024,-0.000226688,0.036907259,0,0,0
2190,64363.64159,09-26-2013 09:53:34,1830.913356,7,13,-2.599730968,3.00846982,20.13152622,21.20727282,70.02973509,64.96430271,-0.000226688,0.036907259,0,0,0
2191,64393.65682,09-26-2013 09:54:04,1860.928584,7,13,-2.599911213,2.998915672,20.13152622,21.22894897,70.02973509,65.02941245,-0.000291491,0.036907259,0,0,0
2192,64423.67217,09-26-2013 09:54:34,1890.943934,7,13,-2.599730968,2.988065958,20.13152622,21.25062529,70.02973509,65.0943032,-0.000356293,0.036907259,0,0,0
2193,64453.68699,09-26-2013 09:55:04,1920.958749,7,13,-2.599911213,2.975435257,20.13152622,21.27229025,70.02973509,65.15890713,-0.000388622,0.036907259,0,0,0
2194,64483.70256,09-26-2013 09:55:34,1950.974319,7,13,-2.599730968,2.961346865,20.13152622,21.29397751,70.02973509,65.22328655,-0.00038867,0.036907259,0,0,0
2195,64513.71777,09-26-2013 09:56:04,1980.989532,7,13,-2.599911213,2.944343805,20.13152622,21.31565362,70.02973509,65.28729697,-0.000518227,0.036907259,0,0,0
2196,64543.73297,09-26-2013 09:56:34,2011.004727,7,13,-2.599730968,2.925235748,20.13152622,21.33732973,70.02973509,65.35091893,-0.000647736,0.036907259,0,0,0
2197,64573.74819,09-26-2013 09:57:04,2041.019955,7,13,-2.599730968,2.902888775,20.13152622,21.35900587,70.02973509,65.41409065,-0.000744915,0.036907259,0,0,0
2198,64603.76316,09-26-2013 09:57:34,2071.034919,7,13,-2.599730968,2.876655579,20.13152622,21.38067068,70.02973509,65.47670538,-0.000809669,0.036907259,0,0,0
2199,64633.77869,09-26-2013 09:58:04,2101.050448,7,13,-2.599730968,2.845888138,20.13152622,21.4023581,70.02973509,65.53876901,-0.000971603,0.036907259,0,0,0
2200,64663.79394,09-26-2013 09:58:34,2131.065705,7,13,-2.599911213,2.808967113,20.13152622,21.42403421,70.02973509,65.60006982,-0.001198292,0.036907259,0,0,0
2201,64693.8092,09-26-2013 09:59:04,2161.080962,7,13,-2.599911213,2.764273405,20.13152622,21.44571043,70.02973509,65.66049095,-0.001457405,0.036907259,0,0,0
2202,64723.82443,09-26-2013 09:59:34,2191.096188,7,13,-2.599730968,2.708244085,20.13152622,21.46738649,70.02973509,65.71982735,-0.001748896,0.036907259,0,0,0
2203,64753.83929,09-26-2013 10:00:04,2221.111055,7,13,-2.599730968,2.633916616,20.13152622,21.48906242,70.02973509,65.77776804,-0.002655697,0.036907259,0,0,0
2204,64783.83932,09-26-2013 10:00:34,2251.111083,7,13,-2.599911213,2.522829771,20.13152622,21.51072754,70.02973509,65.83372908,-0.004048347,0.036907259,0,0,0
2205,64813.85428,09-26-2013 10:01:04,2281.12604,7,13,-2.599730968,2.291750193,20.13152622,21.53240344,70.02973509,65.88631852,-0.010072279,0.036907259,0,0,0
2206,64830.2293,09-26-2013 10:01:20,2297.501061,7,13,-2.599730968,1.999783158,20.13152622,21.54422898,70.02973509,65.91187747,-0.019626403,0.036907259,0,0,0
2207,64830.24709,09-26-2013 10:01:20,0.015740609,8,13,-0.00071469,2.088846922,20.13152622,21.54422899,70.02973509,65.91187748,0,0.037946902,0,0,0
2208,64860.26375,09-26-2013 10:01:50,30.01480275,9,13,0,2.525420666,20.13152622,21.54422899,70.02973509,65.91187748,0.002590942,0.037946902,0,0,0
2209,64890.2794,09-26-2013 10:02:20,60.0304538,9,13,0,2.579830647,20.13152622,21.54422899,70.02973509,65.91187748,0.001133537,0.037946902,0,0,0
2210,64920.2946,09-26-2013 10:02:50,90.04565568,9,13,0,2.608492851,20.13152622,21.54422899,70.02973509,65.91187748,0.000647736,0.037946902,0,0,0
2211,64950.26261,09-26-2013 10:03:20,120.0136627,9,13,0,2.627601147,20.13152622,21.54422899,70.02973509,65.91187748,0.000548902,0.037946902,0,0,0
2212,64980.27788,09-26-2013 10:03:51,30.01524513,10,13,2.599924326,2.978673935,20.15320265,21.54422899,70.09246859,65.91187748,0.003756857,0.037946902,0,0,0
2213,65010.29313,09-26-2013 10:04:21,60.03049126,10,13,2.599924326,3.074376822,20.17487911,21.54422899,70.15815354,65.91187748,0.002267075,0.037946902,0,0,0
2214,65040.30816,09-26-2013 10:04:51,90.04552637,10,13,2.599744081,3.139798164,20.19655539,21.54422899,70.22553903,65.91187748,0.001684093,0.037946902,0,0,0
2215,65070.3236,09-26-2013 10:05:21,120.0609669,10,13,2.599744081,3.19048357,20.21823215,21.54422899,70.29416964,65.91187748,0.001360273,0.037946902,0,0,0
2216,65100.33884,09-26-2013 10:05:51,150.0762069,10,13,2.599744081,3.231128931,20.23990882,21.54422899,70.36378347,65.91187748,0.001068783,0.037946902,0,0,0
2217,65130.35404,09-26-2013 10:06:21,180.0914016,10,13,2.599924326,3.265782833,20.26158547,21.54422899,70.43420803,65.91187748,0.001068783,0.037946902,0,0,0
2218,65160.36928,09-26-2013 10:06:51,210.1066384,10,13,2.599744081,3.294606924,20.28326207,21.54422899,70.50531929,65.91187748,0.000777245,0.037946902,0,0,0
2219,65190.38451,09-26-2013 10:07:21,240.1218736,10,13,2.599924326,3.318573236,20.30493867,21.54422899,70.57700844,65.91187748,0.000615358,0.037946902,0,0,0
2220,65220.39974,09-26-2013 10:07:51,270.1370997,10,13,2.599744081,3.33347106,20.32661529,21.54422899,70.64912274,65.91187748,0.000323868,0.037946902,0,0,0
2221,65250.41504,09-26-2013 10:08:21,300.1524046,10,13,2.599924326,3.342377424,20.34829189,21.54422899,70.72148669,65.91187748,0.000161934,0.037946902,0,0,0
2222,65280.43022,09-26-2013 10:08:51,330.1675813,10,13,2.600104809,3.34885478,20.36996849,21.54422899,70.79401033,65.91187748,0.000194311,0.037946902,0,0,0
2223,65310.44549,09-26-2013 10:09:21,360.1828523,10,13,2.599744081,3.354198694,20.39164514,21.54422899,70.86666029,65.91187748,0.000161934,0.037946902,0,0,0
2224,65340.4607,09-26-2013 10:09:51,390.1980648,10,13,2.599744081,3.359380484,20.41332172,21.54422899,70.93942545,65.91187748,0.000129509,0.037946902,0,0,0
2225,65370.47554,09-26-2013 10:10:21,420.2129048,10,13,2.599744081,3.364724398,20.43498713,21.54422899,71.0122673,65.91187748,9.71794E-05,0.037946902,0,0,0
2226,65400.47558,09-26-2013 10:10:51,450.212939,10,13,2.599744081,3.370068312,20.45666356,21.54422899,71.08526192,65.91187748,0.000161934,0.037946902,0,0,0
2227,65430.49053,09-26-2013 10:11:21,480.2278924,10,13,2.599924326,3.375735998,20.47833977,21.54422899,71.15837315,65.91187748,0.000194359,0.037946902,0,0,0
2228,65460.50611,09-26-2013 10:11:51,510.2434725,10,13,2.599924326,3.380917788,20.50001647,21.54422899,71.2316036,65.91187748,0.000129557,0.037946902,0,0,0
2229,65490.52128,09-26-2013 10:12:21,540.2586425,10,13,2.599744081,3.386261702,20.52169283,21.54422899,71.30494935,65.91187748,0.000129557,0.037946902,0,0,0
2230,65520.53653,09-26-2013 10:12:51,570.2738928,10,13,2.599744081,3.391281605,20.54336916,21.54422899,71.37840777,65.91187748,0.000129557,0.037946902,0,0,0
2231,65550.55165,09-26-2013 10:13:21,600.2890113,10,13,2.599744081,3.396301508,20.56504539,21.54422899,71.45197522,65.91187748,0.000129557,0.037946902,0,0,0
2232,65580.567,09-26-2013 10:13:51,630.3043666,10,13,2.599563837,3.400997639,20.58672164,21.54422899,71.52564701,65.91187748,9.71794E-05,0.037946902,0,0,0
2233,65610.58167,09-26-2013 10:14:21,660.3190344,10,13,2.599744081,3.405693769,20.60839674,21.54422899,71.59941551,65.91187748,0.000129557,0.037946902,0,0,0
2234,65640.58188,09-26-2013 10:14:51,690.3192394,10,13,2.599563837,3.410065889,20.63006133,21.54422899,71.67324669,65.91187748,9.71794E-05,0.037946902,0,0,0
2235,65670.5973,09-26-2013 10:15:21,720.334662,10,13,2.599744081,3.414276123,20.65173696,21.54422899,71.74720958,65.91187748,0.000129557,0.037946902,0,0,0
2236,65700.61199,09-26-2013 10:15:51,750.3493492,10,13,2.599744081,3.418324471,20.67340034,21.54422899,71.8212192,65.91187748,9.71317E-05,0.037946902,0,0,0
2237,65730.62769,09-26-2013 10:16:21,780.3650529,10,13,2.599744081,3.422049046,20.69508723,21.54422899,71.89539336,65.91187748,9.71794E-05,0.037946902,0,0,0
2238,65760.64286,09-26-2013 10:16:51,810.3802181,10,13,2.599744081,3.42544961,20.71676273,21.54422899,71.96960583,65.91187748,0.000129557,0.037946902,0,0,0
2239,65790.65804,09-26-2013 10:17:21,840.3954004,10,13,2.599744081,3.428688288,20.7384382,21.54422899,72.04388953,65.91187748,9.71794E-05,0.037946902,0,0,0
2240,65820.67331,09-26-2013 10:17:51,870.4106754,10,13,2.599744081,3.431441069,20.76011383,21.54422899,72.11823953,65.91187748,6.47545E-05,0.037946902,0,0,0
2241,65850.68852,09-26-2013 10:18:21,900.4258799,10,13,2.599924326,3.434355974,20.78178931,21.54422899,72.19264935,65.91187748,0.000129557,0.037946902,0,0,0
2242,65880.70374,09-26-2013 10:18:51,930.4411042,10,13,2.599744081,3.436623096,20.80346555,21.54422899,72.267118,65.91187748,6.48022E-05,0.037946902,0,0,0
2243,65910.71897,09-26-2013 10:19:21,960.4563343,10,13,2.599744081,3.439213991,20.82514188,21.54422899,72.34163964,65.91187748,9.71794E-05,0.037946902,0,0,0
2244,65940.73425,09-26-2013 10:19:51,990.4716159,10,13,2.599924326,3.441319227,20.84681822,21.54422899,72.41621073,65.91187748,6.48022E-05,0.037946902,0,0,0
2245,65970.74915,09-26-2013 10:20:21,1020.486514,10,13,2.599744081,3.443424225,20.8684832,21.54422899,72.49079013,65.91187748,9.71317E-05,0.037946902,0,0,0
2246,66000.7647,09-26-2013 10:20:51,1050.502067,10,13,2.599924326,3.445529461,20.89017081,21.54422899,72.5654931,65.91187748,6.47545E-05,0.037946902,0,0,0
2247,66030.78017,09-26-2013 10:21:21,1080.517531,10,13,2.599744081,3.447472572,20.91184737,21.54422899,72.64020231,65.91187748,3.23772E-05,0.037946902,0,0,0
2248,66060.79529,09-26-2013 10:21:51,1110.532654,10,13,2.599744081,3.449577808,20.93352373,21.54422899,72.71495479,65.91187748,9.71794E-05,0.037946902,0,0,0
2249,66090.8104,09-26-2013 10:22:21,1140.547761,10,13,2.599744081,3.451359034,20.95520007,21.54422899,72.7897504,65.91187748,3.23772E-05,0.037946902,0,0,0
2250,66120.82564,09-26-2013 10:22:51,1170.563002,10,13,2.599924326,3.453788042,20.97687653,21.54422899,72.86459041,65.91187748,0.000129557,0.037946902,0,0,0
2251,66150.84092,09-26-2013 10:23:21,1200.57828,10,13,2.599744081,3.455569267,20.99855306,21.54422899,72.93947537,65.91187748,3.23772E-05,0.037946902,0,0,0
2252,66180.85617,09-26-2013 10:23:51,1230.593533,10,13,2.599924326,3.45783639,21.02022962,21.54422899,73.01440505,65.91187748,9.71317E-05,0.037946902,0,0,0
2253,66210.87134,09-26-2013 10:24:21,1260.608704,10,13,2.599924326,3.459941626,21.04190609,21.54422899,73.08938081,65.91187748,0,0.037946902,0,0,0
2254,66240.8866,09-26-2013 10:24:51,1290.623959,10,13,2.599744081,3.462046623,21.06358257,21.54422899,73.16440424,65.91187748,6.47545E-05,0.037946902,0,0,0
2255,66270.90185,09-26-2013 10:25:21,1320.639214,10,13,2.599744081,3.464637756,21.08525905,21.54422899,73.23947782,65.91187748,6.48022E-05,0.037946902,0,0,0
2256,66300.91707,09-26-2013 10:25:51,1350.654435,10,13,2.599924326,3.467066765,21.10693552,21.54422899,73.31460352,65.91187748,9.71794E-05,0.037946902,0,0,0
2257,66330.93234,09-26-2013 10:26:21,1380.669702,10,13,2.599744081,3.46965766,21.12861206,21.54422899,73.38978443,65.91187748,9.71794E-05,0.037946902,0,0,0
2258,66360.94755,09-26-2013 10:26:51,1410.684911,10,13,2.599924326,3.472248554,21.15028856,21.54422899,73.46502286,65.91187748,0,0.037946902,0,0,0
2259,66390.96279,09-26-2013 10:27:21,1440.700156,10,13,2.599744081,3.47516346,21.17196505,21.54422899,73.54032226,65.91187748,6.48022E-05,0.037946902,0,0,0
2260,66420.97811,09-26-2013 10:27:51,1470.715478,10,13,2.600104809,3.478402138,21.19364164,21.54422899,73.61568618,65.91187748,9.71794E-05,0.037946902,0,0,0
2261,66450.9933,09-26-2013 10:28:21,1500.730661,10,13,2.599924326,3.481478691,21.21531816,21.54422899,73.69111771,65.91187748,6.47545E-05,0.037946902,0,0,0
2262,66481.00849,09-26-2013 10:28:51,1530.745857,10,13,2.599744081,3.48504138,21.23699468,21.54422899,73.76662278,65.91187748,9.71794E-05,0.037946902,0,0,0
2263,66511.02381,09-26-2013 10:29:21,1560.761173,10,13,2.599924326,3.488765717,21.25867127,21.54422899,73.84220637,65.91187748,9.71317E-05,0.037946902,0,0,0
2264,66541.03902,09-26-2013 10:29:51,1590.776379,10,13,2.599744081,3.492652178,21.28034779,21.54422899,73.91787293,65.91187748,9.71317E-05,0.037946902,0,0,0
2265,66571.05419,09-26-2013 10:30:21,1620.791554,10,13,2.599924326,3.496862411,21.30202432,21.54422899,73.99362877,65.91187748,9.71317E-05,0.037946902,0,0,0
2266,66601.06949,09-26-2013 10:30:51,1650.806853,10,13,2.599744081,3.501720428,21.32370098,21.54422899,74.06948154,65.91187748,0.000129509,0.037946902,0,0,0
2267,66631.08465,09-26-2013 10:31:21,1680.822017,10,13,2.600104809,3.507064342,21.3453775,21.54422899,74.14544064,65.91187748,0.000194311,0.037946902,0,0,0
2268,66661.09998,09-26-2013 10:31:51,1710.837339,10,13,2.599744081,3.512570143,21.36705418,21.54422899,74.22151721,65.91187748,0.000194311,0.037946902,0,0,0
2269,66691.11524,09-26-2013 10:32:21,1740.852601,10,13,2.599924326,3.518561602,21.38873083,21.54422899,74.29772072,65.91187748,0.000194311,0.037946902,0,0,0
2270,66721.13042,09-26-2013 10:32:51,1770.867778,10,13,2.599744081,3.525524855,21.41040743,21.54422899,74.37406473,65.91187748,0.000259113,0.037946902,0,0,0
2271,66751.14551,09-26-2013 10:33:21,1800.882875,10,13,2.599924326,3.533135653,21.43208402,21.54422899,74.45056515,65.91187748,0.000259066,0.037946902,0,0,0
2272,66781.16087,09-26-2013 10:33:51,1830.898232,10,13,2.599924326,3.541718245,21.45376071,21.54422899,74.52724086,65.91187748,0.000291491,0.037946902,0,0,0
2273,66811.17611,09-26-2013 10:34:21,1860.913468,10,13,2.600104809,3.551596165,21.47543737,21.54422899,74.60411562,65.91187748,0.000291491,0.037946902,0,0,0
2274,66841.19132,09-26-2013 10:34:51,1890.928684,10,13,2.599924326,3.562607765,21.49711399,21.54422899,74.68121762,65.91187748,0.000323868,0.037946902,0,0,0
2275,66871.20656,09-26-2013 10:35:21,1920.943921,10,13,2.599744081,3.575400352,21.51879064,21.54422899,74.75857948,65.91187748,0.000388622,0.037946902,0,0,0
2276,66901.22184,09-26-2013 10:35:51,1950.959201,10,13,2.599924326,3.590622187,21.54046728,21.54422899,74.83624534,65.91187748,0.000421,0.037946902,0,0,0
2277,66931.23706,09-26-2013 10:36:22,1980.97442,10,13,2.599744081,3.608434916,21.56214394,21.54422899,74.91426675,65.91187748,0.000550556,0.037946902,0,0,0
2278,66961.2523,09-26-2013 10:36:52,2010.989665,10,13,2.599744081,3.629324436,21.58382059,21.54422899,74.99270486,65.91187748,0.000647736,0.037946902,0,0,0
2279,66991.26756,09-26-2013 10:37:22,2041.004924,10,13,2.599924326,3.654586077,21.6054973,21.54422899,75.07164388,65.91187748,0.000842047,0.037946902,0,0,0
2280,67021.2828,09-26-2013 10:37:52,2071.020158,10,13,2.599924326,3.685191631,21.62717391,21.54422899,75.15118476,65.91187748,0.000971603,0.037946902,0,0,0
2281,67051.29798,09-26-2013 10:38:22,2101.035338,10,13,2.599924326,3.723084211,21.64885051,21.54422899,75.23146089,65.91187748,0.001230717,0.037946902,0,0,0
2282,67081.31337,09-26-2013 10:38:52,2131.050736,10,13,2.599744081,3.771016598,21.67052724,21.54422899,75.31266147,65.91187748,0.00152216,0.037946902,0,0,0
2283,67111.32847,09-26-2013 10:39:22,2161.065828,10,13,2.599744081,3.834818602,21.69220383,21.54422899,75.39506192,65.91187748,0.002072763,0.037946902,0,0,0
2284,67141.34368,09-26-2013 10:39:52,2191.081047,10,13,2.599924326,3.923558474,21.71388051,21.54422899,75.47909353,65.91187748,0.00301199,0.037946902,0,0,0
2285,67171.35894,09-26-2013 10:40:22,2221.096308,10,13,2.599924326,4.056668282,21.73555722,21.54422899,75.56548412,65.91187748,0.004631328,0.037946902,0,0,0
2286,67178.9526,09-26-2013 10:40:29,2228.689958,10,13,2.599924326,4.100066662,21.74104125,21.54422899,75.58784723,65.91187748,0.005408668,0.037946902,0,0,0
2287,67208.96901,09-26-2013 10:40:59,30.0152576,11,13,1.638140559,4.099742413,21.75798056,21.54422899,75.65729494,65.91187748,0,0.037946902,0,0,0
2288,67238.98423,09-26-2013 10:41:29,60.03048165,11,13,1.093237877,4.099742413,21.76920588,21.54422899,75.70331643,65.91187748,0,0.037946902,0,0,0
2289,67268.99948,09-26-2013 10:41:59,90.04573242,11,13,0.737482369,4.099904537,21.77673158,21.54422899,75.73417024,65.91187748,3.24249E-05,0.037946902,0,0,0
2290,67299.01446,09-26-2013 10:42:29,120.0607153,11,13,0.506863415,4.099742413,21.78184895,21.54422899,75.75515038,65.91187748,0,0.037946902,0,0,0
2291,67329.03001,09-26-2013 10:42:59,150.0762646,11,13,0.355762005,4.099742413,21.78540026,21.54422899,75.76970995,65.91187748,0,0.037946902,0,0,0
2292,67359.04464,09-26-2013 10:43:29,180.090893,11,13,0.256229818,4.099742413,21.78791511,21.54422899,75.78002028,65.91187748,-3.24249E-05,0.037946902,0,0,0
2293,67389.04471,09-26-2013 10:43:59,210.0909653,11,13,0.189334095,4.099742413,21.78976061,21.54422899,75.7875864,65.91187748,-3.24249E-05,0.037946902,0,0,0
2294,67419.06004,09-26-2013 10:44:29,240.106296,11,13,0.143715173,4.099742413,21.79113654,21.54422899,75.79322739,65.91187748,0,0.037946902,0,0,0
2295,67449.07535,09-26-2013 10:44:59,270.1216031,11,13,0.111980274,4.099580765,21.79219432,21.54422899,75.797564,65.91187748,0,0.037946902,0,0,0
2296,67479.09051,09-26-2013 10:45:29,300.1367633,11,13,0.089982212,4.099904537,21.79302943,21.54422899,75.80098775,65.91187748,6.47545E-05,0.037946902,0,0,0
2297,67495.48091,09-26-2013 10:45:46,316.527158,11,13,0.079884745,4.099742413,21.79341549,21.54422899,75.80257048,65.91187748,-3.24249E-05,0.037946902,0,0,0
